Order Number,Purchased on,Total Purchased,Subtotal Purchased,Tax,Shipping,Discount,Vendor Amount,Vendor Subtotal,Vendor Shipping,Vendor Name,Payment Method,payment_method,gross_amount,psp_fees,settlement_amount,currency_code,conversion_rate,margin_profit
HnC010011597,2025-07-15 17:41:18,220.9,179.29,12.55,29.06,0.0,133.47,122.52,10.95,Encompass,stripe_payments,stripe_payments,220.9,6.71,214.19,USD,1.0,74.01
CEFE000002140,2025-07-15 17:40:19,245.64088048,216.06905648,0.0,29.571824,0.0,185.27,156.28,28.99,AllPoints,stripe_payments,stripe_payments,245.64,11.11,234.53,USD,0.721264,38.150000000000006
CEFE000002139,2025-07-15 17:37:15,126.26447584,96.69265184000001,0.0,29.571824,0.0,88.51,59.52,28.99,AllPoints,stripe_payments,stripe_payments,126.26,5.86,120.4,USD,0.721264,26.030000000000005
HnK001018339,2025-07-15 17:33:01,654.35,596.65,44.75,12.95,0.0,520.91,509.96,10.95,Encompass,stripe_payments,stripe_payments,654.35,19.28,635.07,USD,1.0,94.88000000000007
HnC010011596,2025-07-15 17:23:46,190.29,42.98,2.28,145.03,0.0,63.41,38.46,24.95,Encompass,stripe_payments,stripe_payments,190.29,5.82,184.47,USD,1.0,115.23999999999998
HnK001018337,2025-07-15 17:08:15,144.96,95.9,9.11,39.95,0.0,101.06,76.11,24.95,Encompass,paypal_express,paypal_express,144.96,5.26,139.7,USD,1.0,33.37999999999999
HnC010011595,2025-07-15 16:55:16,611.22,513.75,35.96,61.51,0.0,475.61,450.66,24.95,Encompass,stripe_payments,stripe_payments,611.22,18.03,593.19,USD,1.0,99.55000000000003
HnK001018336,2025-07-15 16:53:29,307.63,286.88,22.14,12.95,-14.34,256.15,245.2,10.95,Encompass,stripe_payments,stripe_payments,307.63,9.22,298.41,USD,1.0,33.040000000000035
HnC010011594,2025-07-15 16:48:30,199.43,102.14,8.17,89.12,0.0,82.62,49.59,33.03,Neuco,stripe_payments,stripe_payments,199.43,6.08,193.35,USD,1.0,104.64999999999999
FE001016409,2025-07-15 16:19:42,103.44,80.79,5.66,16.99,0.0,84.46,68.47,15.99,AllPoints,stripe_payments,stripe_payments,103.44,3.3,100.14,USD,1.0,12.380000000000003
HnC010011593,2025-07-15 16:12:44,414.05,280.68,21.05,112.32,0.0,315.77,228.11,87.66,Neuco,stripe_payments,stripe_payments,414.05,12.31,401.74,USD,1.0,73.66
HnC010011591,2025-07-15 16:08:08,634.94,567.22,42.54,25.18,0.0,508.51,497.56,10.95,Encompass,stripe_payments,stripe_payments,634.94,18.71,616.23,USD,1.0,89.01000000000002
HnC010011589,2025-07-15 15:57:33,4316.59,3941.1,349.77,25.72,0.0,3518.84,3518.84,0.0,Encompass,stripe_payments,stripe_payments,4316.59,125.48,4191.11,USD,1.0,546.7899999999995
HnK001018335,2025-07-15 15:43:15,155.63,134.6,8.08,12.95,0.0,117.77,106.82,10.95,Encompass,stripe_payments,stripe_payments,155.63,4.81,150.82,USD,1.0,28.24
HnK001018334,2025-07-15 15:22:09,124.8,111.85,0.0,12.95,0.0,99.72,88.77,10.95,Encompass,paypal_express,paypal_express,124.8,4.6,120.2,USD,1.0,15.880000000000008
HnK001018333,2025-07-15 15:20:54,102.3,83.5,5.85,12.95,0.0,77.22,66.27,10.95,Encompass,stripe_payments,stripe_payments,102.3,3.27,99.03,USD,1.0,18.540000000000006
HnK001018332,2025-07-15 15:17:42,135.44,114.48,8.01,12.95,0.0,101.81,90.86,10.95,Encompass,stripe_payments,stripe_payments,135.44,4.23,131.21,USD,1.0,25.17000000000001
HnC010011586,2025-07-15 15:15:36,471.19,382.9,33.98,54.31,0.0,379.41,354.46,24.95,Encompass,stripe_payments,stripe_payments,471.19,13.96,457.23,Refunded,1.0,63.860000000000035
HnC010011585,2025-07-15 15:08:13,212.05,172.93,10.38,28.74,0.0,156.64,136.78,19.86,Neuco,stripe_payments,stripe_payments,212.05,6.45,205.6,USD,1.0,42.50999999999999
HnC010011584,2025-07-15 14:34:52,289.33,263.61,0.0,25.72,0.0,242.19,231.24,10.95,Encompass,stripe_payments,stripe_payments,289.33,8.69,280.64,USD,1.0,29.759999999999977
HnK001018330,2025-07-15 14:33:38,182.16,157.62,11.59,12.95,0.0,140.15,129.2,10.95,Encompass,stripe_payments,stripe_payments,182.16,5.58,176.58,Refunded,1.0,30.850000000000023
HnC010011583,2025-07-15 14:29:13,425.48,360.42,28.83,36.23,0.0,337.14,305.76,31.38,Neuco,stripe_payments,stripe_payments,425.48,12.64,412.84,USD,1.0,63.05999999999999
HnK001018328,2025-07-15 14:15:00,314.23,253.08,21.2,39.95,0.0,241.26,216.31,24.95,Encompass,stripe_payments,stripe_payments,314.23,9.41,304.82,USD,1.0,54.14999999999999
HnK001018327,2025-07-15 13:51:49,259.66,226.34,20.37,12.95,0.0,190.59,179.64,10.95,Encompass,stripe_payments,stripe_payments,259.66,7.83,251.83,USD,1.0,53.410000000000025
HnC010011582,2025-07-15 13:19:59,462.96,397.85,27.85,37.26,0.0,359.94,348.99,10.95,Encompass,stripe_payments,stripe_payments,462.96,13.73,449.23,Refunded,1.0,75.56
HnC010011581,2025-07-15 12:40:09,148.63,115.77,6.95,25.91,0.0,114.08,94.63,19.45,Neuco,paypal_express,paypal_express,148.63,5.38,143.25,USD,1.0,23.790000000000006
HnK001018326,2025-07-15 11:51:26,83.67,66.09,4.63,12.95,0.0,63.4,52.45,10.95,Encompass,paypal_express,paypal_express,83.67,3.24,80.43,USD,1.0,13.790000000000004
HnK001018325,2025-07-15 11:49:35,189.48,166.54,9.99,12.95,0.0,147.46,136.51,10.95,Encompass,paypal_express,paypal_express,0.0,-6.6318,0.0,Refunded,1.0,-140.82819999999998
CEFE000002135,2025-07-15 11:35:34,137.79724212,108.13074912,0.0,29.666493000000003,0.0,106.95,77.96,28.99,AllPoints,stripe_payments,stripe_payments,137.8,6.36,131.44,USD,0.723573,18.130000000000006
FE001016408,2025-07-15 11:17:41,189.71,161.99,10.73,16.99,0.0,151.21,137.28,13.93,AllPoints,stripe_payments,stripe_payments,189.71,5.8,183.91,USD,1.0,26.899999999999995
HnK001018324,2025-07-15 10:54:41,102.28,83.49,5.84,12.95,0.0,77.21,66.26,10.95,Encompass,stripe_payments,stripe_payments,102.28,3.27,99.01,USD,1.0,18.53
HnK001018323,2025-07-15 10:43:02,90.26,71.01,6.3,12.95,0.0,58.29,47.34,10.95,Encompass,paypal_express,paypal_express,90.26,3.46,86.8,USD,1.0,25.049999999999994
HnK001018320,2025-07-15 06:43:39,339.48,297.59,28.94,12.95,0.0,265.3,254.35,10.95,Encompass,stripe_payments,stripe_payments,339.48,10.14,329.34,Refunded,1.0,53.89999999999998
HnC010011580,2025-07-15 06:37:25,595.87,511.4,54.98,29.49,0.0,459.55,448.6,10.95,Encompass,stripe_payments,stripe_payments,595.87,17.58,578.29,USD,1.0,101.15999999999994
HnK001018319,2025-07-15 05:40:45,126.31,105.6,7.76,12.95,0.0,142.72,131.77,10.95,Encompass,paypal_express,paypal_express,126.31,4.65,121.66,USD,1.0,-25.710000000000015
HnK001018318,2025-07-15 05:21:12,192.18,168.09,11.14,12.95,0.0,148.73,137.78,10.95,Encompass,stripe_payments,stripe_payments,192.18,5.87,186.31,USD,1.0,31.709999999999997
HnK001018316,2025-07-15 04:08:08,188.41,127.26,11.2,49.95,0.0,133.95,101.0,32.95,Encompass,stripe_payments,stripe_payments,188.41,5.76,182.65,Refunded,1.0,42.940000000000005
CEFE000002134,2025-07-15 03:45:46,169.9757472,147.73147212,0.0,29.630126,-7.385850920000001,119.74,90.75,28.99,AllPoints,stripe_payments,stripe_payments,169.98,7.78,162.2,USD,0.722686,34.67999999999999
HnK001018314,2025-07-15 03:19:57,168.24,118.38,9.91,39.95,0.0,118.9,93.95,24.95,Encompass,paypal_express,paypal_express,168.24,6.03,162.21,USD,1.0,37.28
HnK001018313,2025-07-15 02:37:52,298.2,267.53,17.72,12.95,0.0,239.61,228.66,10.95,Encompass,stripe_payments,stripe_payments,298.2,8.95,289.25,Refunded,1.0,40.69
HnK001018311,2025-07-15 01:35:08,49.63,33.38,3.3,12.95,0.0,33.2,22.25,10.95,Encompass,stripe_payments,stripe_payments,49.63,1.74,47.89,USD,1.0,12.950000000000001
HnK001018309,2025-07-15 01:23:04,105.29,84.14,8.2,12.95,0.0,77.73,66.78,10.95,Encompass,stripe_payments,stripe_payments,105.29,3.35,101.94,USD,1.0,20.859999999999996
HnK001018308,2025-07-15 01:15:58,225.55,195.72,16.88,12.95,0.0,166.29,155.34,10.95,Encompass,paypal_express,paypal_express,225.55,11.29,214.26,USD,1.0,36.679999999999986
HnC010011578,2025-07-15 01:07:45,422.46,346.94,24.29,51.23,0.0,315.28,304.33,10.95,Encompass,paypal_express,paypal_express,422.46,14.39,408.07,USD,1.0,78.4
HnK001018306,2025-07-15 00:33:13,153.2,140.25,0.0,12.95,0.0,122.26,111.31,10.95,Encompass,paypal_express,paypal_express,153.2,5.53,147.67,USD,1.0,19.879999999999985
HnC010011577,2025-07-14 23:45:14,92.42,62.92,3.78,25.72,0.0,71.64,51.54,20.1,Neuco,stripe_payments,stripe_payments,92.42,2.98,89.44,USD,1.0,14.819999999999997
HnK001018305,2025-07-14 23:44:55,208.14,195.19,0.0,12.95,0.0,170.94,159.99,10.95,Encompass,stripe_payments,stripe_payments,208.14,6.34,201.8,USD,1.0,24.520000000000003
HnC010011576,2025-07-14 23:35:40,908.85,827.17,54.8,26.88,0.0,736.54,725.59,10.95,Encompass,stripe_payments,stripe_payments,908.85,26.66,882.19,USD,1.0,118.99000000000004
HnC010011575,2025-07-14 23:28:52,179.9,140.42,12.11,27.37,0.0,144.53,133.58,10.95,Encompass,stripe_payments,stripe_payments,179.9,5.52,174.38,USD,1.0,24.329999999999984
FE001016407,2025-07-14 23:27:36,182.31,149.48,15.84,16.99,0.0,142.67,126.68,15.99,AllPoints,stripe_payments,stripe_payments,182.31,5.59,176.72,USD,1.0,28.45999999999999
HnK001018304,2025-07-14 23:05:51,99.96,79.28,7.73,12.95,0.0,73.87,62.92,10.95,Encompass,stripe_payments,stripe_payments,99.96,3.2,96.76,USD,1.0,19.690000000000005
HnC010011574,2025-07-14 23:05:13,419.22,363.58,26.9,28.74,0.0,322.76,295.48,27.28,Neuco,stripe_payments,stripe_payments,419.22,12.46,406.76,USD,1.0,71.53999999999996
HnC010011572,2025-07-14 22:48:23,506.08,402.88,35.05,68.15,0.0,364.35,353.4,10.95,Encompass,paypal_express,paypal_express,506.08,17.14,488.94,USD,1.0,107.45000000000002
HnC010011571,2025-07-14 22:44:27,544.33,346.94,25.15,172.24,0.0,337.28,304.33,32.95,Encompass,stripe_payments,stripe_payments,544.33,16.09,528.24,USD,1.0,174.87000000000003
HnC010011570,2025-07-14 22:42:08,1321.44,1088.85,78.94,153.65,0.0,988.08,955.13,32.95,Encompass,stripe_payments,stripe_payments,1321.44,38.62,1282.82,Refunded,1.0,256.11999999999995
HnC010011569,2025-07-14 22:10:20,2355.96,1937.75,198.62,219.59,0.0,1819.14,1569.48,249.66,Neuco,stripe_payments,stripe_payments,2355.96,68.62,2287.34,USD,1.0,399.58000000000015
HnC010011568,2025-07-14 21:55:40,52.98,24.64,1.97,26.37,0.0,36.69,16.04,20.65,Neuco,stripe_payments,stripe_payments,52.98,1.84,51.14,USD,1.0,12.610000000000003
HnK001018300,2025-07-14 21:34:26,153.23,131.56,8.72,12.95,0.0,115.37,104.42,10.95,Encompass,stripe_payments,stripe_payments,153.23,4.74,148.49,USD,1.0,28.380000000000003
FE001016406,2025-07-14 21:30:42,105.84,83.82,5.03,16.99,0.0,87.02,71.03,15.99,AllPoints,stripe_payments,stripe_payments,105.84,3.37,102.47,USD,1.0,12.079999999999998
HnK001018299,2025-07-14 21:10:46,433.21,410.56,30.23,12.95,-20.53,361.86,350.91,10.95,Encompass,stripe_payments,stripe_payments,433.21,12.86,420.35,USD,1.0,45.629999999999995
HnC010011567,2025-07-14 21:03:10,1716.38,1399.31,132.93,184.14,0.0,1329.51,1195.9,133.61,Neuco,stripe_payments,stripe_payments,1716.38,50.08,1666.3,USD,1.0,286.70999999999987
HnK001018298,2025-07-14 21:01:42,176.79,153.12,10.72,12.95,0.0,136.46,125.51,10.95,Encompass,stripe_payments,stripe_payments,176.79,5.43,171.36,USD,1.0,29.470000000000006
CEFE000002133,2025-07-14 20:48:34,313.3499967,283.7170827,0.0,29.632914,0.0,240.96,211.97,28.99,AllPoints,stripe_payments,stripe_payments,313.35,14.09,299.26,USD,0.722754,44.209999999999994
HnK001018297,2025-07-14 20:47:48,846.95,771.33,62.67,12.95,0.0,670.2,659.25,10.95,Encompass,paypal_express,paypal_express,846.95,28.35,818.6,USD,1.0,120.05000000000004
HnK001018296,2025-07-14 20:42:33,94.56,74.54,7.07,12.95,0.0,70.11,59.16,10.95,Encompass,paypal_express,paypal_express,94.56,3.6,90.96,USD,1.0,17.249999999999996
HnK001018295,2025-07-14 20:39:13,315.03,286.88,15.2,12.95,0.0,256.15,245.2,10.95,Encompass,stripe_payments,stripe_payments,315.03,9.44,305.59,USD,1.0,39.999999999999986
HnK001018294,2025-07-14 20:39:12,76.23,58.59,4.69,12.95,0.0,50.01,39.06,10.95,Encompass,paypal_express,paypal_express,76.23,3.0,73.23,USD,1.0,20.220000000000002
HnK001018293,2025-07-14 20:25:32,51.81,36.66,2.2,12.95,0.0,35.39,24.44,10.95,Encompass,paypal_express,paypal_express,51.81,2.19,49.62,USD,1.0,12.039999999999997
HnK001018292,2025-07-14 20:23:38,82.52,67.81,5.15,12.95,-3.39,64.77,53.82,10.95,Encompass,stripe_payments,stripe_payments,82.52,2.69,79.83,USD,1.0,12.37
HnK001018291,2025-07-14 19:51:59,327.94,259.2,18.79,49.95,0.0,254.49,221.54,32.95,Encompass,stripe_payments,stripe_payments,327.94,9.81,318.13,USD,1.0,53.83
HnC010011563,2025-07-14 19:40:01,2887.92,2595.88,230.38,61.66,0.0,2328.7,2317.75,10.95,Encompass,stripe_payments,stripe_payments,2887.92,84.05,2803.87,USD,1.0,391.1199999999999
HnC010011562,2025-07-14 19:28:49,601.05,539.58,35.75,25.72,0.0,468.21,457.26,10.95,Encompass,stripe_payments,stripe_payments,601.05,17.73,583.32,USD,1.0,97.38000000000005
HnK001018290,2025-07-14 19:24:15,86.73,69.6,4.18,12.95,0.0,66.19,55.24,10.95,Encompass,paypal_express,paypal_express,0.0,-3.0355500000000006,0.0,Refunded,1.0,-63.15445
HnC010011561,2025-07-14 19:17:25,999.92,738.98,63.74,197.2,0.0,426.0,324.11,101.89,Neuco,stripe_payments,stripe_payments,999.92,29.3,970.62,USD,1.0,515.32
HnK001018289,2025-07-14 19:03:05,149.15,128.49,7.71,12.95,0.0,112.93,101.98,10.95,Encompass,stripe_payments,stripe_payments,149.15,4.63,144.52,USD,1.0,26.960000000000008
HnC010011560,2025-07-14 19:01:29,783.3,696.61,55.73,30.96,0.0,608.31,566.13,42.18,Neuco,stripe_payments,stripe_payments,783.3,23.02,760.28,USD,1.0,128.94999999999996
HnC010011559,2025-07-14 18:51:50,206.69,68.97,5.52,132.2,0.0,138.88,56.37,82.51,Neuco,paypal_express,paypal_express,206.69,7.29,199.4,USD,1.0,53.23
CEFE000002131,2025-07-14 18:42:24,150.97275362,127.74506498,0.0,29.612413999999998,-6.384725359999999,121.26,92.27,28.99,AllPoints,stripe_payments,stripe_payments,150.97,6.94,144.03,USD,0.722254,15.830000000000005
HnK001018287,2025-07-14 18:16:59,88.82,45.57,3.3,39.95,0.0,55.33,30.38,24.95,Encompass,paypal_express,paypal_express,0.0,-3.1087000000000002,0.0,Refunded,1.0,-52.2213
HnC010011557,2025-07-14 18:08:45,223.26,188.98,0.0,34.28,0.0,178.88,148.38,30.5,Neuco,paypal_express,paypal_express,223.26,7.84,215.42,USD,1.0,28.699999999999992
HnK001018286,2025-07-14 18:08:03,56.14,39.55,3.64,12.95,0.0,37.32,26.37,10.95,Encompass,stripe_payments,stripe_payments,56.14,1.93,54.21,USD,1.0,14.96
HnK001018285,2025-07-14 18:03:36,121.48,102.15,6.38,12.95,0.0,92.02,81.07,10.95,Encompass,stripe_payments,stripe_payments,121.48,3.82,117.66,USD,1.0,21.820000000000004
CEFE000002130,2025-07-14 17:58:53,184.34347384,154.69928484000002,0.0,29.644189,0.0,166.15,137.16,28.99,AllPoints,stripe_payments,stripe_payments,184.34,8.41,175.93,USD,0.723029,1.3700000000000117
HnK001018284,2025-07-14 17:58:28,135.99,113.93,9.11,12.95,0.0,101.37,90.42,10.95,Encompass,paypal_express,paypal_express,135.99,4.96,131.03,USD,1.0,24.7
HnC010011556,2025-07-14 17:50:55,124.51,43.46,3.26,77.79,0.0,55.99,31.04,24.95,Encompass,stripe_payments,stripe_payments,124.51,3.91,120.6,USD,1.0,60.7
HnK001018283,2025-07-14 17:39:46,468.36,421.68,33.73,12.95,0.0,371.31,296.31,75.0,Encompass,stripe_payments,stripe_payments,468.36,13.88,454.48,USD,1.0,69.29000000000002
HnC010011555,2025-07-14 17:34:07,363.27,282.25,16.94,64.08,0.0,285.41,238.75,46.66,Neuco,paypal_express,paypal_express,363.27,12.44,350.83,USD,1.0,52.97999999999999
HnC010011554,2025-07-14 17:33:15,336.63,277.13,22.17,37.33,0.0,254.29,225.22,29.07,Neuco,stripe_payments,stripe_payments,336.63,10.06,326.57,USD,1.0,62.22
HnC010011553,2025-07-14 17:23:58,134.47,72.36,4.88,57.23,0.0,88.53,59.64,28.89,Neuco,stripe_payments,stripe_payments,134.47,4.2,130.27,USD,1.0,37.540000000000006
CEFE000002129,2025-07-14 17:21:28,128.20750228,98.56331328,0.0,29.644189,0.0,89.51,60.52,28.99,AllPoints,stripe_payments,stripe_payments,128.21,5.94,122.27,USD,0.723029,26.81999999999999
HnK001018282,2025-07-14 17:09:11,253.44,240.49,0.0,12.95,0.0,216.5,205.55,10.95,Encompass,stripe_payments,stripe_payments,253.44,7.65,245.79,USD,1.0,21.63999999999998
HnC010011552,2025-07-14 17:06:56,295.75,251.28,17.59,26.88,0.0,228.83,204.21,24.62,Neuco,paypal_express,paypal_express,295.75,10.22,285.53,USD,1.0,46.47999999999996
HnK001018281,2025-07-14 16:44:45,305.96,239.26,16.75,49.95,0.0,237.45,204.5,32.95,Encompass,paypal_express,paypal_express,305.96,10.56,295.4,USD,1.0,47.38999999999997
CEFE000002127,2025-07-14 16:43:05,147.45090766,117.81471366000001,0.0,29.636194,0.0,114.02,85.03,28.99,AllPoints,stripe_payments,stripe_payments,147.45,6.79,140.66,USD,0.722834,19.849999999999998
HnK001018280,2025-07-14 16:42:10,42.33,27.02,2.36,12.95,0.0,28.96,18.01,10.95,Encompass,stripe_payments,stripe_payments,42.33,1.53,40.8,USD,1.0,10.309999999999997
HnC010011551,2025-07-14 16:39:57,378.46,324.54,27.18,26.74,0.0,313.8,284.68,29.12,Neuco,stripe_payments,stripe_payments,378.46,11.28,367.18,USD,1.0,42.099999999999994
HnC010011550,2025-07-14 16:24:37,421.6,360.42,21.63,39.55,0.0,334.98,305.76,29.22,Neuco,stripe_payments,stripe_payments,421.6,12.53,409.07,USD,1.0,61.56
HnK001018279,2025-07-14 16:16:20,72.94,55.48,4.51,12.95,0.0,47.94,36.99,10.95,Encompass,stripe_payments,stripe_payments,72.94,2.42,70.52,Refunded,1.0,20.159999999999997
FE001016405,2025-07-14 16:04:27,285.93,235.94,0.0,49.99,0.0,248.94,199.95,48.99,AllPoints,stripe_payments,stripe_payments,285.93,8.59,277.34,USD,1.0,19.809999999999985
HnC010011549,2025-07-14 15:48:49,680.29,582.16,33.88,81.71,-17.46,529.46,490.4,39.06,Neuco,stripe_payments,stripe_payments,680.29,20.03,660.26,USD,1.0,110.77000000000001
HnK001018276,2025-07-14 15:41:00,453.9,377.52,26.43,49.95,0.0,355.62,322.67,32.95,Encompass,paypal_express,paypal_express,453.9,15.42,438.48,USD,1.0,67.44
CEFE000002126,2025-07-14 15:39:55,289.50969294,259.84533194,0.0,29.664361,0.0,216.35,187.36,28.99,AllPoints,stripe_payments,stripe_payments,289.51,13.04,276.47,USD,0.723521,47.08000000000002
HnK001018275,2025-07-14 15:37:15,51.73,35.91,2.87,12.95,0.0,34.89,23.94,10.95,Encompass,paypal_express,paypal_express,51.73,2.19,49.54,USD,1.0,12.459999999999999
FE001016404,2025-07-14 15:31:31,228.74,199.29,12.46,16.99,0.0,184.88,168.89,15.99,AllPoints,stripe_payments,stripe_payments,228.74,6.93,221.81,USD,1.0,30.000000000000014
HnK001018274,2025-07-14 15:24:01,175.98,148.55,14.48,12.95,0.0,128.85,117.9,10.95,Encompass,stripe_payments,stripe_payments,175.98,5.4,170.58,USD,1.0,36.330000000000005
HnK001018273,2025-07-14 15:23:57,641.6,586.15,42.5,12.95,0.0,511.93,500.98,10.95,Encompass,stripe_payments,stripe_payments,641.6,18.91,622.69,USD,1.0,91.85000000000004
HnC010011547,2025-07-14 15:23:57,319.32,275.24,17.2,26.88,0.0,262.83,235.0,27.83,Neuco,stripe_payments,stripe_payments,319.32,9.56,309.76,USD,1.0,37.36999999999999
HnK001018272,2025-07-14 15:23:56,192.4,168.74,10.71,12.95,0.0,149.26,138.31,10.95,Encompass,paypal_express,paypal_express,192.4,6.82,185.58,USD,1.0,29.500000000000007
HnC010011546,2025-07-14 15:19:14,302.98,228.57,16.86,57.55,0.0,218.65,193.7,24.95,Encompass,stripe_payments,stripe_payments,302.98,9.09,293.89,USD,1.0,66.14999999999999
HnK001018271,2025-07-14 15:16:00,83.94,68.4,6.01,12.95,-3.42,56.55,45.6,10.95,Encompass,stripe_payments,stripe_payments,83.94,2.73,81.21,USD,1.0,21.929999999999993
HnK001018270,2025-07-14 15:12:54,92.91,73.68,6.28,12.95,0.0,69.43,58.48,10.95,Encompass,stripe_payments,stripe_payments,92.91,2.99,89.92,USD,1.0,17.500000000000007
HnK001018268,2025-07-14 15:01:47,112.89,93.4,6.54,12.95,0.0,85.08,74.13,10.95,Encompass,stripe_payments,stripe_payments,112.89,3.57,109.32,USD,1.0,20.669999999999998
HnK001018267,2025-07-14 15:01:28,138.87,116.59,9.33,12.95,0.0,103.48,92.53,10.95,Encompass,stripe_payments,stripe_payments,138.87,4.33,134.54,USD,1.0,26.72999999999999
CEFE000002125,2025-07-14 14:46:56,200.00143860000003,170.3555276,0.0,29.645911,0.0,151.9,122.91,28.99,AllPoints,stripe_payments,stripe_payments,200.0,9.1,190.9,USD,0.723071,29.900000000000013
HnK001018266,2025-07-14 14:35:00,98.91,79.59,6.37,12.95,0.0,74.12,63.17,10.95,Encompass,paypal_express,paypal_express,98.91,3.74,95.17,USD,1.0,17.310000000000002
CEFE000002124,2025-07-14 14:22:15,304.28996893,274.64405793,0.0,29.645911,0.0,220.91,191.92,28.99,AllPoints,stripe_payments,stripe_payments,304.29,13.69,290.6,USD,0.723071,56.00000000000004
HnK001018265,2025-07-14 14:11:34,462.16,419.82,29.39,12.95,0.0,296.12,285.17,10.95,Encompass,stripe_payments,stripe_payments,462.16,13.7,448.46,Refunded,1.0,138.64
HnK001018264,2025-07-14 14:10:49,266.83,237.27,16.61,12.95,0.0,205.43,194.48,10.95,Encompass,stripe_payments,stripe_payments,266.83,8.04,258.79,USD,1.0,45.32000000000003
HnC010011545,2025-07-14 13:58:42,357.75,294.77,28.0,34.98,0.0,262.6,229.13,33.47,Neuco,stripe_payments,stripe_payments,357.75,10.67,347.08,USD,1.0,73.80999999999999
HnC010011543,2025-07-14 13:39:13,69.38,14.18,0.89,54.31,0.0,40.01,7.09,32.92,Neuco,stripe_payments,stripe_payments,69.38,2.31,67.07,USD,1.0,24.74999999999999
HnC010011541,2025-07-14 13:33:42,716.74,645.81,45.21,25.72,0.0,558.24,547.29,10.95,Encompass,stripe_payments,stripe_payments,716.74,21.09,695.65,USD,1.0,116.32000000000002
HnK001018261,2025-07-14 13:30:57,215.48,202.53,0.0,12.95,0.0,126.43,114.48,11.95,ReliableParts,stripe_payments,stripe_payments,215.48,6.55,208.93,Refunded,1.0,75.95
HnC010011540,2025-07-14 13:22:31,94.28,63.27,4.43,26.58,0.0,71.78,51.72,20.06,Neuco,stripe_payments,stripe_payments,94.28,3.03,91.25,USD,1.0,16.44
CEFE000002123,2025-07-14 12:56:53,687.29581824,657.61608224,0.0,29.679736,0.0,519.53,490.54,28.99,AllPoints,stripe_payments,stripe_payments,687.3,30.54,656.76,USD,0.723896,106.68999999999997
CEFE000002122,2025-07-14 12:31:28,103.28548128,77.47858888,0.0,29.679736,-3.8728435999999995,76.51,47.52,28.99,AllPoints,stripe_payments,stripe_payments,103.29,4.84,98.45,USD,0.723896,17.1
HnK001018260,2025-07-14 12:26:37,49.06,33.22,2.89,12.95,0.0,33.1,22.15,10.95,Encompass,stripe_payments,stripe_payments,49.06,1.72,47.34,USD,1.0,12.520000000000005
HnK001018259,2025-07-14 12:20:38,71.8,54.04,4.81,12.95,0.0,28.96,18.01,10.95,Encompass,stripe_payments,stripe_payments,71.8,2.38,69.42,USD,1.0,38.07999999999999
HnK001018258,2025-07-14 12:14:15,232.91,203.67,16.29,12.95,0.0,177.89,166.94,10.95,Encompass,stripe_payments,stripe_payments,232.91,7.05,225.86,USD,1.0,40.920000000000016
HnK001018257,2025-07-14 11:52:26,64.5,47.64,3.91,12.95,0.0,66.95,55.0,11.95,ReliableParts,paypal_express,paypal_express,64.5,2.61,61.89,USD,1.0,-7.669999999999998
HnK001018256,2025-07-14 11:42:55,216.81,190.97,12.89,12.95,0.0,167.48,156.53,10.95,Encompass,paypal_express,paypal_express,216.81,7.62,209.19,USD,1.0,34.089999999999996
HnK001018255,2025-07-14 10:30:06,140.52,92.37,8.2,39.95,0.0,98.26,73.31,24.95,Encompass,paypal_express,paypal_express,140.52,7.22,133.3,USD,1.0,27.820000000000007
HnK001018254,2025-07-14 06:42:57,218.73,186.56,19.22,12.95,0.0,163.87,152.92,10.95,Encompass,paypal_express,paypal_express,218.73,7.69,211.04,USD,1.0,39.480000000000004
HnK001018252,2025-07-14 05:02:42,501.08,408.82,42.31,49.95,0.0,382.37,349.42,32.95,Encompass,stripe_payments,stripe_payments,501.08,14.83,486.25,USD,1.0,89.04999999999998
HnK001018251,2025-07-14 03:49:14,166.9,141.4,12.55,12.95,0.0,123.17,112.22,10.95,Encompass,paypal_express,paypal_express,166.9,5.98,160.92,USD,1.0,31.769999999999985
HnK001018250,2025-07-14 03:28:13,216.45,203.5,0.0,12.95,0.0,177.75,166.8,10.95,Encompass,stripe_payments,stripe_payments,216.45,6.58,209.87,USD,1.0,25.539999999999992
HnK001018249,2025-07-14 03:13:40,182.05,158.04,11.06,12.95,0.0,140.49,129.54,10.95,Encompass,stripe_payments,stripe_payments,182.05,5.58,176.47,USD,1.0,30.400000000000006
HnK001018248,2025-07-14 02:33:05,276.85,244.35,19.55,12.95,0.0,219.8,208.85,10.95,Encompass,paypal_express,paypal_express,276.85,9.6,267.25,USD,1.0,37.85
HnK001018247,2025-07-14 01:48:09,152.03,128.78,10.3,12.95,0.0,113.16,102.21,10.95,Encompass,paypal_express,paypal_express,152.03,5.49,146.54,USD,1.0,27.889999999999993
HnK001018246,2025-07-14 01:35:56,78.08,38.13,0.0,39.95,0.0,44.37,25.42,18.95,Encompass,stripe_payments,stripe_payments,78.08,2.56,75.52,USD,1.0,28.589999999999996
HnC010011539,2025-07-14 01:27:07,138.36,103.73,7.26,27.37,0.0,105.82,84.8,21.02,Neuco,stripe_payments,stripe_payments,138.36,4.31,134.05,USD,1.0,23.920000000000016
HnC010011538,2025-07-14 01:03:47,166.52,128.73,12.87,24.92,0.0,123.39,105.59,17.8,Neuco,paypal_express,paypal_express,166.52,5.97,160.55,USD,1.0,31.190000000000012
